"Seconds","Leaf","V","plant","Genotype","Stim","Date","DayTime","Plot","id"
305,"L08",-24.5846,2,"example1","CG",241010,"14:28:19.770","Yes",10
306,"L08",-24.5906,2,"example1","CG",241010,"14:28:20.770","Yes",10
307,"L08",-24.6003,2,"example1","CG",241010,"14:28:21.770","Yes",10
308,"L08",-24.6152,2,"example1","CG",241010,"14:28:22.770","Yes",10
309,"L08",-24.6287,2,"example1","CG",241010,"14:28:23.770","Yes",10
310,"L08",-24.6616,2,"example1","CG",241010,"14:28:24.770","Yes",10
311,"L08",-24.6463,2,"example1","CG",241010,"14:28:25.770","Yes",10
312,"L08",-24.6442,2,"example1","CG",241010,"14:28:26.770","Yes",10
313,"L08",-24.601,2,"example1","CG",241010,"14:28:27.770","Yes",10
314,"L08",-24.6161,2,"example1","CG",241010,"14:28:28.770","Yes",10
315,"L08",-24.5962,2,"example1","CG",241010,"14:28:29.770","Yes",10
316,"L08",-24.5746,2,"example1","CG",241010,"14:28:30.770","Yes",10
317,"L08",-24.608,2,"example1","CG",241010,"14:28:31.770","Yes",10
318,"L08",-24.5855,2,"example1","CG",241010,"14:28:32.770","Yes",10
319,"L08",-24.5615,2,"example1","CG",241010,"14:28:33.770","Yes",10
320,"L08",-24.5556,2,"example1","CG",241010,"14:28:34.770","Yes",10
321,"L08",-24.5322,2,"example1","CG",241010,"14:28:35.770","Yes",10
322,"L08",-24.5314,2,"example1","CG",241010,"14:28:36.770","Yes",10
323,"L08",-24.5212,2,"example1","CG",241010,"14:28:37.770","Yes",10
324,"L08",-24.5508,2,"example1","CG",241010,"14:28:38.770","Yes",10
325,"L08",-24.5436,2,"example1","CG",241010,"14:28:39.770","Yes",10
326,"L08",-24.5108,2,"example1","CG",241010,"14:28:40.770","Yes",10
327,"L08",-24.4919,2,"example1","CG",241010,"14:28:41.770","Yes",10
328,"L08",-24.4813,2,"example1","CG",241010,"14:28:42.770","Yes",10
329,"L08",-24.4702,2,"example1","CG",241010,"14:28:43.770","Yes",10
330,"L08",-24.5156,2,"example1","CG",241010,"14:28:44.770","Yes",10
331,"L08",-24.5346,2,"example1","CG",241010,"14:28:45.770","Yes",10
332,"L08",-24.537,2,"example1","CG",241010,"14:28:46.770","Yes",10
333,"L08",-24.48,2,"example1","CG",241010,"14:28:47.770","Yes",10
334,"L08",-24.4805,2,"example1","CG",241010,"14:28:48.770","Yes",10
335,"L08",-24.4254,2,"example1","CG",241010,"14:28:49.770","Yes",10
336,"L08",-24.405,2,"example1","CG",241010,"14:28:50.770","Yes",10
337,"L08",-24.4239,2,"example1","CG",241010,"14:28:51.770","Yes",10
338,"L08",-24.4198,2,"example1","CG",241010,"14:28:52.770","Yes",10
339,"L08",-24.4053,2,"example1","CG",241010,"14:28:53.770","Yes",10
340,"L08",-24.3924,2,"example1","CG",241010,"14:28:54.770","Yes",10
341,"L08",-24.3865,2,"example1","CG",241010,"14:28:55.770","Yes",10
342,"L08",-24.4091,2,"example1","CG",241010,"14:28:56.770","Yes",10
343,"L08",-24.4106,2,"example1","CG",241010,"14:28:57.770","Yes",10
344,"L08",-24.4338,2,"example1","CG",241010,"14:28:58.770","Yes",10
345,"L08",-24.4601,2,"example1","CG",241010,"14:28:59.770","Yes",10
346,"L08",-24.4888,2,"example1","CG",241010,"14:29:00.770","Yes",10
347,"L08",-24.4711,2,"example1","CG",241010,"14:29:01.770","Yes",10
348,"L08",-24.4619,2,"example1","CG",241010,"14:29:02.770","Yes",10
349,"L08",-24.4523,2,"example1","CG",241010,"14:29:03.770","Yes",10
350,"L08",-24.4789,2,"example1","CG",241010,"14:29:04.770","Yes",10
351,"L08",-24.4867,2,"example1","CG",241010,"14:29:05.770","Yes",10
352,"L08",-24.4672,2,"example1","CG",241010,"14:29:06.770","Yes",10
353,"L08",-24.4654,2,"example1","CG",241010,"14:29:07.770","Yes",10
354,"L08",-24.4301,2,"example1","CG",241010,"14:29:08.770","Yes",10
355,"L08",-24.4057,2,"example1","CG",241010,"14:29:09.770","Yes",10
356,"L08",-24.3766,2,"example1","CG",241010,"14:29:10.770","Yes",10
357,"L08",-24.3582,2,"example1","CG",241010,"14:29:11.770","Yes",10
358,"L08",-24.3525,2,"example1","CG",241010,"14:29:12.770","Yes",10
359,"L08",-24.3357,2,"example1","CG",241010,"14:29:13.770","Yes",10
360,"L08",-24.3567,2,"example1","CG",241010,"14:29:14.770","Yes",10
361,"L08",-24.3561,2,"example1","CG",241010,"14:29:15.770","Yes",10
362,"L08",-24.3575,2,"example1","CG",241010,"14:29:16.770","Yes",10
363,"L08",-24.3762,2,"example1","CG",241010,"14:29:17.770","Yes",10
364,"L08",-24.395,2,"example1","CG",241010,"14:29:18.770","Yes",10
365,"L08",-24.3881,2,"example1","CG",241010,"14:29:19.770","Yes",10
366,"L08",-24.3948,2,"example1","CG",241010,"14:29:20.770","Yes",10
367,"L08",-24.3671,2,"example1","CG",241010,"14:29:21.770","Yes",10
368,"L08",-24.3504,2,"example1","CG",241010,"14:29:22.770","Yes",10
369,"L08",-24.3318,2,"example1","CG",241010,"14:29:23.770","Yes",10
370,"L08",-24.2884,2,"example1","CG",241010,"14:29:24.770","Yes",10
371,"L08",-24.2808,2,"example1","CG",241010,"14:29:25.770","Yes",10
372,"L08",-24.3014,2,"example1","CG",241010,"14:29:26.770","Yes",10
373,"L08",-24.272,2,"example1","CG",241010,"14:29:27.770","Yes",10
374,"L08",-24.2489,2,"example1","CG",241010,"14:29:28.770","Yes",10
375,"L08",-24.2406,2,"example1","CG",241010,"14:29:29.770","Yes",10
376,"L08",-24.2389,2,"example1","CG",241010,"14:29:30.770","Yes",10
377,"L08",-24.2106,2,"example1","CG",241010,"14:29:31.770","Yes",10
378,"L08",-24.2189,2,"example1","CG",241010,"14:29:32.770","Yes",10
379,"L08",-24.1947,2,"example1","CG",241010,"14:29:33.770","Yes",10
380,"L08",-24.1888,2,"example1","CG",241010,"14:29:34.770","Yes",10
381,"L08",-24.1655,2,"example1","CG",241010,"14:29:35.770","Yes",10
382,"L08",-24.1696,2,"example1","CG",241010,"14:29:36.770","Yes",10
383,"L08",-24.1765,2,"example1","CG",241010,"14:29:37.770","Yes",10
384,"L08",-24.1789,2,"example1","CG",241010,"14:29:38.770","Yes",10
385,"L08",-24.1845,2,"example1","CG",241010,"14:29:39.770","Yes",10
386,"L08",-24.1444,2,"example1","CG",241010,"14:29:40.770","Yes",10
387,"L08",-24.1276,2,"example1","CG",241010,"14:29:41.770","Yes",10
388,"L08",-24.1476,2,"example1","CG",241010,"14:29:42.770","Yes",10
389,"L08",-24.1381,2,"example1","CG",241010,"14:29:43.770","Yes",10
390,"L08",-24.1542,2,"example1","CG",241010,"14:29:44.770","Yes",10
391,"L08",-24.1127,2,"example1","CG",241010,"14:29:45.770","Yes",10
392,"L08",-24.1389,2,"example1","CG",241010,"14:29:46.770","Yes",10
393,"L08",-24.1586,2,"example1","CG",241010,"14:29:47.770","Yes",10
394,"L08",-24.1771,2,"example1","CG",241010,"14:29:48.770","Yes",10
395,"L08",-24.1735,2,"example1","CG",241010,"14:29:49.770","Yes",10
396,"L08",-24.1907,2,"example1","CG",241010,"14:29:50.770","Yes",10
397,"L08",-24.1926,2,"example1","CG",241010,"14:29:51.770","Yes",10
398,"L08",-24.1935,2,"example1","CG",241010,"14:29:52.770","Yes",10
399,"L08",-24.2052,2,"example1","CG",241010,"14:29:53.770","Yes",10
400,"L08",-24.2128,2,"example1","CG",241010,"14:29:54.770","Yes",10
401,"L08",-24.2085,2,"example1","CG",241010,"14:29:55.770","Yes",10
402,"L08",-24.2117,2,"example1","CG",241010,"14:29:56.770","Yes",10
403,"L08",-24.2053,2,"example1","CG",241010,"14:29:57.770","Yes",10
404,"L08",-24.2023,2,"example1","CG",241010,"14:29:58.770","Yes",10
405,"L08",-24.2173,2,"example1","CG",241010,"14:29:59.770","Yes",10
406,"L08",-24.2208,2,"example1","CG",241010,"14:30:00.770","Yes",10
407,"L08",-24.1996,2,"example1","CG",241010,"14:30:01.770","Yes",10
408,"L08",-24.1885,2,"example1","CG",241010,"14:30:02.770","Yes",10
409,"L08",-24.1952,2,"example1","CG",241010,"14:30:03.770","Yes",10
410,"L08",-24.1853,2,"example1","CG",241010,"14:30:04.770","Yes",10
411,"L08",-24.1805,2,"example1","CG",241010,"14:30:05.770","Yes",10
412,"L08",-24.2098,2,"example1","CG",241010,"14:30:06.770","Yes",10
413,"L08",-24.2468,2,"example1","CG",241010,"14:30:07.770","Yes",10
414,"L08",-24.2492,2,"example1","CG",241010,"14:30:08.770","Yes",10
415,"L08",-24.2739,2,"example1","CG",241010,"14:30:09.770","Yes",10
416,"L08",-24.295,2,"example1","CG",241010,"14:30:10.770","Yes",10
417,"L08",-24.2727,2,"example1","CG",241010,"14:30:11.770","Yes",10
418,"L08",-24.2804,2,"example1","CG",241010,"14:30:12.770","Yes",10
419,"L08",-24.3063,2,"example1","CG",241010,"14:30:13.770","Yes",10
420,"L08",-24.3081,2,"example1","CG",241010,"14:30:14.770","Yes",10
421,"L08",-24.328,2,"example1","CG",241010,"14:30:15.770","Yes",10
422,"L08",-24.3027,2,"example1","CG",241010,"14:30:16.770","Yes",10
423,"L08",-24.3243,2,"example1","CG",241010,"14:30:17.770","Yes",10
424,"L08",-24.3161,2,"example1","CG",241010,"14:30:18.770","Yes",10
425,"L08",-24.2984,2,"example1","CG",241010,"14:30:19.770","Yes",10
426,"L08",-24.2681,2,"example1","CG",241010,"14:30:20.770","Yes",10
427,"L08",-24.2652,2,"example1","CG",241010,"14:30:21.770","Yes",10
428,"L08",-24.2652,2,"example1","CG",241010,"14:30:22.770","Yes",10
429,"L08",-24.2464,2,"example1","CG",241010,"14:30:23.770","Yes",10
430,"L08",-24.2403,2,"example1","CG",241010,"14:30:24.770","Yes",10
431,"L08",-24.2231,2,"example1","CG",241010,"14:30:25.770","Yes",10
432,"L08",-24.1993,2,"example1","CG",241010,"14:30:26.770","Yes",10
433,"L08",-24.2079,2,"example1","CG",241010,"14:30:27.770","Yes",10
434,"L08",-24.1739,2,"example1","CG",241010,"14:30:28.770","Yes",10
435,"L08",-24.1644,2,"example1","CG",241010,"14:30:29.770","Yes",10
436,"L08",-24.1662,2,"example1","CG",241010,"14:30:30.770","Yes",10
437,"L08",-24.1615,2,"example1","CG",241010,"14:30:31.770","Yes",10
438,"L08",-24.1413,2,"example1","CG",241010,"14:30:32.770","Yes",10
439,"L08",-24.1397,2,"example1","CG",241010,"14:30:33.770","Yes",10
440,"L08",-24.164,2,"example1","CG",241010,"14:30:34.770","Yes",10
441,"L08",-24.173,2,"example1","CG",241010,"14:30:35.770","Yes",10
442,"L08",-24.1804,2,"example1","CG",241010,"14:30:36.770","Yes",10
443,"L08",-24.1955,2,"example1","CG",241010,"14:30:37.770","Yes",10
444,"L08",-24.2123,2,"example1","CG",241010,"14:30:38.770","Yes",10
445,"L08",-24.2981,2,"example1","CG",241010,"14:30:39.770","Yes",10
446,"L08",-24.3854,2,"example1","CG",241010,"14:30:40.770","Yes",10
447,"L08",-24.4196,2,"example1","CG",241010,"14:30:41.770","Yes",10
448,"L08",-24.4431,2,"example1","CG",241010,"14:30:42.770","Yes",10
449,"L08",-24.4825,2,"example1","CG",241010,"14:30:43.770","Yes",10
450,"L08",-24.5088,2,"example1","CG",241010,"14:30:44.770","Yes",10
451,"L08",-24.5409,2,"example1","CG",241010,"14:30:45.770","Yes",10
452,"L08",-24.5295,2,"example1","CG",241010,"14:30:46.770","Yes",10
453,"L08",-24.5405,2,"example1","CG",241010,"14:30:47.770","Yes",10
454,"L08",-24.4984,2,"example1","CG",241010,"14:30:48.770","Yes",10
455,"L08",-24.5138,2,"example1","CG",241010,"14:30:49.770","Yes",10
456,"L08",-24.483,2,"example1","CG",241010,"14:30:50.770","Yes",10
457,"L08",-24.4861,2,"example1","CG",241010,"14:30:51.770","Yes",10
458,"L08",-24.4905,2,"example1","CG",241010,"14:30:52.770","Yes",10
459,"L08",-24.4932,2,"example1","CG",241010,"14:30:53.770","Yes",10
460,"L08",-24.476,2,"example1","CG",241010,"14:30:54.770","Yes",10
461,"L08",-24.4893,2,"example1","CG",241010,"14:30:55.770","Yes",10
462,"L08",-24.5033,2,"example1","CG",241010,"14:30:56.770","Yes",10
463,"L08",-24.4937,2,"example1","CG",241010,"14:30:57.770","Yes",10
464,"L08",-24.4816,2,"example1","CG",241010,"14:30:58.770","Yes",10
465,"L08",-24.4687,2,"example1","CG",241010,"14:30:59.770","Yes",10
466,"L08",-24.6088,2,"example1","CG",241010,"14:31:00.770","Yes",10
467,"L08",-24.6526,2,"example1","CG",241010,"14:31:01.770","Yes",10
468,"L08",-24.6399,2,"example1","CG",241010,"14:31:02.770","Yes",10
469,"L08",-24.6514,2,"example1","CG",241010,"14:31:03.770","Yes",10
470,"L08",-24.6201,2,"example1","CG",241010,"14:31:04.770","Yes",10
471,"L08",-24.6058,2,"example1","CG",241010,"14:31:05.770","Yes",10
472,"L08",-24.6006,2,"example1","CG",241010,"14:31:06.770","Yes",10
473,"L08",-24.6001,2,"example1","CG",241010,"14:31:07.770","Yes",10
474,"L08",-24.5814,2,"example1","CG",241010,"14:31:08.770","Yes",10
475,"L08",-24.5525,2,"example1","CG",241010,"14:31:09.770","Yes",10
476,"L08",-24.5342,2,"example1","CG",241010,"14:31:10.770","Yes",10
477,"L08",-24.5412,2,"example1","CG",241010,"14:31:11.770","Yes",10
478,"L08",-24.519,2,"example1","CG",241010,"14:31:12.770","Yes",10
479,"L08",-24.46,2,"example1","CG",241010,"14:31:13.770","Yes",10
480,"L08",-24.436,2,"example1","CG",241010,"14:31:14.770","Yes",10
481,"L08",-24.4143,2,"example1","CG",241010,"14:31:15.770","Yes",10
482,"L08",-24.4175,2,"example1","CG",241010,"14:31:16.770","Yes",10
483,"L08",-24.4217,2,"example1","CG",241010,"14:31:17.770","Yes",10
484,"L08",-24.4811,2,"example1","CG",241010,"14:31:18.770","Yes",10
485,"L08",-24.4963,2,"example1","CG",241010,"14:31:19.770","Yes",10
486,"L08",-24.5149,2,"example1","CG",241010,"14:31:20.770","Yes",10
487,"L08",-24.5093,2,"example1","CG",241010,"14:31:21.770","Yes",10
488,"L08",-24.5314,2,"example1","CG",241010,"14:31:22.770","Yes",10
489,"L08",-24.5494,2,"example1","CG",241010,"14:31:23.770","Yes",10
490,"L08",-24.5629,2,"example1","CG",241010,"14:31:24.770","Yes",10
491,"L08",-24.5294,2,"example1","CG",241010,"14:31:25.770","Yes",10
492,"L08",-24.5472,2,"example1","CG",241010,"14:31:26.770","Yes",10
493,"L08",-24.5728,2,"example1","CG",241010,"14:31:27.770","Yes",10
494,"L08",-24.6184,2,"example1","CG",241010,"14:31:28.770","Yes",10
495,"L08",-24.6219,2,"example1","CG",241010,"14:31:29.770","Yes",10
496,"L08",-24.6282,2,"example1","CG",241010,"14:31:30.770","Yes",10
497,"L08",-24.6139,2,"example1","CG",241010,"14:31:31.770","Yes",10
498,"L08",-24.6199,2,"example1","CG",241010,"14:31:32.770","Yes",10
499,"L08",-24.5876,2,"example1","CG",241010,"14:31:33.770","Yes",10
500,"L08",-24.5783,2,"example1","CG",241010,"14:31:34.770","Yes",10
501,"L08",-24.5521,2,"example1","CG",241010,"14:31:35.770","Yes",10
502,"L08",-24.5698,2,"example1","CG",241010,"14:31:36.770","Yes",10
503,"L08",-24.5763,2,"example1","CG",241010,"14:31:37.770","Yes",10
504,"L08",-24.5604,2,"example1","CG",241010,"14:31:38.770","Yes",10
505,"L08",-24.5515,2,"example1","CG",241010,"14:31:39.770","Yes",10
506,"L08",-24.5307,2,"example1","CG",241010,"14:31:40.770","Yes",10
507,"L08",-24.5262,2,"example1","CG",241010,"14:31:41.770","Yes",10
508,"L08",-24.5089,2,"example1","CG",241010,"14:31:42.770","Yes",10
509,"L08",-24.459,2,"example1","CG",241010,"14:31:43.770","Yes",10
510,"L08",-24.4705,2,"example1","CG",241010,"14:31:44.770","Yes",10
511,"L08",-24.4802,2,"example1","CG",241010,"14:31:45.770","Yes",10
512,"L08",-24.4769,2,"example1","CG",241010,"14:31:46.770","Yes",10
513,"L08",-24.4926,2,"example1","CG",241010,"14:31:47.770","Yes",10
514,"L08",-24.5376,2,"example1","CG",241010,"14:31:48.770","Yes",10
515,"L08",-24.5619,2,"example1","CG",241010,"14:31:49.770","Yes",10
516,"L08",-24.5627,2,"example1","CG",241010,"14:31:50.770","Yes",10
517,"L08",-24.574,2,"example1","CG",241010,"14:31:51.770","Yes",10
518,"L08",-24.5783,2,"example1","CG",241010,"14:31:52.770","Yes",10
519,"L08",-24.5651,2,"example1","CG",241010,"14:31:53.770","Yes",10
520,"L08",-24.5691,2,"example1","CG",241010,"14:31:54.770","Yes",10
521,"L08",-24.6097,2,"example1","CG",241010,"14:31:55.770","Yes",10
522,"L08",-24.5874,2,"example1","CG",241010,"14:31:56.770","Yes",10
523,"L08",-24.6071,2,"example1","CG",241010,"14:31:57.770","Yes",10
0,"L13",0.172716,2,"example1","CG",241010,"14:23:14.770","Yes",10
1,"L13",0.211414,2,"example1","CG",241010,"14:23:15.770","Yes",10
2,"L13",0.219415,2,"example1","CG",241010,"14:23:16.770","Yes",10
3,"L13",0.216329,2,"example1","CG",241010,"14:23:17.770","Yes",10
4,"L13",0.170464,2,"example1","CG",241010,"14:23:18.770","Yes",10
5,"L13",0.162675,2,"example1","CG",241010,"14:23:19.770","Yes",10
6,"L13",0.192419,2,"example1","CG",241010,"14:23:20.770","Yes",10
7,"L13",0.202449,2,"example1","CG",241010,"14:23:21.770","Yes",10
8,"L13",0.197,2,"example1","CG",241010,"14:23:22.770","Yes",10
9,"L13",0.184153,2,"example1","CG",241010,"14:23:23.770","Yes",10
10,"L13",0.198814,2,"example1","CG",241010,"14:23:24.770","Yes",10
11,"L13",0.177239,2,"example1","CG",241010,"14:23:25.770","Yes",10
12,"L13",0.184327,2,"example1","CG",241010,"14:23:26.770","Yes",10
13,"L13",0.201091,2,"example1","CG",241010,"14:23:27.770","Yes",10
14,"L13",0.254223,2,"example1","CG",241010,"14:23:28.770","Yes",10
15,"L13",0.289061,2,"example1","CG",241010,"14:23:29.770","Yes",10
16,"L13",0.328277,2,"example1","CG",241010,"14:23:30.770","Yes",10
17,"L13",0.34281,2,"example1","CG",241010,"14:23:31.770","Yes",10
18,"L13",0.395963,2,"example1","CG",241010,"14:23:32.770","Yes",10
19,"L13",0.44623,2,"example1","CG",241010,"14:23:33.770","Yes",10
20,"L13",0.469422,2,"example1","CG",241010,"14:23:34.770","Yes",10
21,"L13",0.496564,2,"example1","CG",241010,"14:23:35.770","Yes",10
22,"L13",0.532204,2,"example1","CG",241010,"14:23:36.770","Yes",10
23,"L13",0.541761,2,"example1","CG",241010,"14:23:37.770","Yes",10
24,"L13",0.549166,2,"example1","CG",241010,"14:23:38.770","Yes",10
25,"L13",0.572564,2,"example1","CG",241010,"14:23:39.770","Yes",10
26,"L13",0.599766,2,"example1","CG",241010,"14:23:40.770","Yes",10
27,"L13",0.625861,2,"example1","CG",241010,"14:23:41.770","Yes",10
28,"L13",0.647443,2,"example1","CG",241010,"14:23:42.770","Yes",10
29,"L13",0.661406,2,"example1","CG",241010,"14:23:43.770","Yes",10
30,"L13",0.670363,2,"example1","CG",241010,"14:23:44.770","Yes",10
31,"L13",0.694292,2,"example1","CG",241010,"14:23:45.770","Yes",10
32,"L13",0.704654,2,"example1","CG",241010,"14:23:46.770","Yes",10
33,"L13",0.749025,2,"example1","CG",241010,"14:23:47.770","Yes",10
34,"L13",0.753209,2,"example1","CG",241010,"14:23:48.770","Yes",10
35,"L13",0.714466,2,"example1","CG",241010,"14:23:49.770","Yes",10
36,"L13",0.732748,2,"example1","CG",241010,"14:23:50.770","Yes",10
37,"L13",0.716388,2,"example1","CG",241010,"14:23:51.770","Yes",10
38,"L13",0.713693,2,"example1","CG",241010,"14:23:52.770","Yes",10
39,"L13",0.701595,2,"example1","CG",241010,"14:23:53.770","Yes",10
40,"L13",0.684701,2,"example1","CG",241010,"14:23:54.770","Yes",10
41,"L13",0.683499,2,"example1","CG",241010,"14:23:55.770","Yes",10
42,"L13",0.661213,2,"example1","CG",241010,"14:23:56.770","Yes",10
43,"L13",0.663173,2,"example1","CG",241010,"14:23:57.770","Yes",10
44,"L13",0.652138,2,"example1","CG",241010,"14:23:58.770","Yes",10
45,"L13",0.643136,2,"example1","CG",241010,"14:23:59.770","Yes",10
46,"L13",0.637459,2,"example1","CG",241010,"14:24:00.770","Yes",10
47,"L13",0.623731,2,"example1","CG",241010,"14:24:01.770","Yes",10
48,"L13",0.628689,2,"example1","CG",241010,"14:24:02.770","Yes",10
49,"L13",0.652944,2,"example1","CG",241010,"14:24:03.770","Yes",10
50,"L13",0.647908,2,"example1","CG",241010,"14:24:04.770","Yes",10
51,"L13",0.640011,2,"example1","CG",241010,"14:24:05.770","Yes",10
52,"L13",0.601114,2,"example1","CG",241010,"14:24:06.770","Yes",10
53,"L13",0.570089,2,"example1","CG",241010,"14:24:07.770","Yes",10
54,"L13",0.540298,2,"example1","CG",241010,"14:24:08.770","Yes",10
55,"L13",0.511384,2,"example1","CG",241010,"14:24:09.770","Yes",10
56,"L13",0.497773,2,"example1","CG",241010,"14:24:10.770","Yes",10
57,"L13",0.454237,2,"example1","CG",241010,"14:24:11.770","Yes",10
58,"L13",0.445099,2,"example1","CG",241010,"14:24:12.770","Yes",10
59,"L13",0.439218,2,"example1","CG",241010,"14:24:13.770","Yes",10
60,"L13",0.404243,2,"example1","CG",241010,"14:24:14.770","Yes",10
61,"L13",0.407251,2,"example1","CG",241010,"14:24:15.770","Yes",10
62,"L13",0.388941,2,"example1","CG",241010,"14:24:16.770","Yes",10
63,"L13",0.33133,2,"example1","CG",241010,"14:24:17.770","Yes",10
64,"L13",0.265562,2,"example1","CG",241010,"14:24:18.770","Yes",10
65,"L13",0.223305,2,"example1","CG",241010,"14:24:19.770","Yes",10
66,"L13",0.201776,2,"example1","CG",241010,"14:24:20.770","Yes",10
67,"L13",0.165336,2,"example1","CG",241010,"14:24:21.770","Yes",10
68,"L13",0.152951,2,"example1","CG",241010,"14:24:22.770","Yes",10
69,"L13",0.136142,2,"example1","CG",241010,"14:24:23.770","Yes",10
70,"L13",0.0731049,2,"example1","CG",241010,"14:24:24.770","Yes",10
71,"L13",0.0618932,2,"example1","CG",241010,"14:24:25.770","Yes",10
72,"L13",0.00906967,2,"example1","CG",241010,"14:24:26.770","Yes",10
73,"L13",-0.0139661,2,"example1","CG",241010,"14:24:27.770","Yes",10
74,"L13",-0.0318605,2,"example1","CG",241010,"14:24:28.770","Yes",10
75,"L13",-0.0477188,2,"example1","CG",241010,"14:24:29.770","Yes",10
76,"L13",-0.064362,2,"example1","CG",241010,"14:24:30.770","Yes",10
77,"L13",-0.0537815,2,"example1","CG",241010,"14:24:31.770","Yes",10
78,"L13",-0.0897271,2,"example1","CG",241010,"14:24:32.770","Yes",10
79,"L13",-0.0848251,2,"example1","CG",241010,"14:24:33.770","Yes",10
80,"L13",-0.139047,2,"example1","CG",241010,"14:24:34.770","Yes",10
81,"L13",-0.188507,2,"example1","CG",241010,"14:24:35.770","Yes",10
82,"L13",-0.217022,2,"example1","CG",241010,"14:24:36.770","Yes",10
83,"L13",-0.252303,2,"example1","CG",241010,"14:24:37.770","Yes",10
84,"L13",-0.252863,2,"example1","CG",241010,"14:24:38.770","Yes",10
85,"L13",-0.278522,2,"example1","CG",241010,"14:24:39.770","Yes",10
86,"L13",-0.307873,2,"example1","CG",241010,"14:24:40.770","Yes",10
87,"L13",-0.331734,2,"example1","CG",241010,"14:24:41.770","Yes",10
88,"L13",-0.415914,2,"example1","CG",241010,"14:24:42.770","Yes",10
89,"L13",-0.486024,2,"example1","CG",241010,"14:24:43.770","Yes",10
90,"L13",-0.509721,2,"example1","CG",241010,"14:24:44.770","Yes",10
91,"L13",-0.52649,2,"example1","CG",241010,"14:24:45.770","Yes",10
92,"L13",-0.532581,2,"example1","CG",241010,"14:24:46.770","Yes",10
NA,"L13",NA,2,"example1","CG",241010,"F1","Yes",10
93,"L13",-0.572582,2,"example1","CG",241010,"14:24:47.770","Yes",10
94,"L13",-0.587399,2,"example1","CG",241010,"14:24:48.770","Yes",10
NA,"L13",NA,2,"example1","CG",241010,"F1","Yes",10
95,"L13",-0.575182,2,"example1","CG",241010,"14:24:49.770","Yes",10
96,"L13",-0.592113,2,"example1","CG",241010,"14:24:50.770","Yes",10
97,"L13",-0.640269,2,"example1","CG",241010,"14:24:51.770","Yes",10
98,"L13",-0.662929,2,"example1","CG",241010,"14:24:52.770","Yes",10
NA,"L13",NA,2,"example1","CG",241010,"F1","Yes",10
99,"L13",-0.243908,2,"example1","CG",241010,"14:24:53.770","Yes",10
100,"L13",-0.468836,2,"example1","CG",241010,"14:24:54.770","Yes",10
NA,"L13",NA,2,"example1","CG",241010,"F1","Yes",10
101,"L13",-0.310859,2,"example1","CG",241010,"14:24:55.770","Yes",10
102,"L13",-0.306592,2,"example1","CG",241010,"14:24:56.770","Yes",10
103,"L13",-0.388611,2,"example1","CG",241010,"14:24:57.770","Yes",10
104,"L13",-0.459863,2,"example1","CG",241010,"14:24:58.770","Yes",10
105,"L13",-0.549723,2,"example1","CG",241010,"14:24:59.770","Yes",10
106,"L13",-0.628996,2,"example1","CG",241010,"14:25:00.770","Yes",10
107,"L13",-0.742163,2,"example1","CG",241010,"14:25:01.770","Yes",10
108,"L13",-0.792468,2,"example1","CG",241010,"14:25:02.770","Yes",10
109,"L13",-0.814983,2,"example1","CG",241010,"14:25:03.770","Yes",10
110,"L13",-0.831579,2,"example1","CG",241010,"14:25:04.770","Yes",10
111,"L13",-0.881908,2,"example1","CG",241010,"14:25:05.770","Yes",10
112,"L13",-0.941134,2,"example1","CG",241010,"14:25:06.770","Yes",10
113,"L13",-0.987072,2,"example1","CG",241010,"14:25:07.770","Yes",10
114,"L13",-1.01194,2,"example1","CG",241010,"14:25:08.770","Yes",10
115,"L13",-1.0252,2,"example1","CG",241010,"14:25:09.770","Yes",10
116,"L13",-1.04561,2,"example1","CG",241010,"14:25:10.770","Yes",10
117,"L13",-1.09285,2,"example1","CG",241010,"14:25:11.770","Yes",10
118,"L13",-1.16716,2,"example1","CG",241010,"14:25:12.770","Yes",10
119,"L13",-1.25069,2,"example1","CG",241010,"14:25:13.770","Yes",10
120,"L13",-1.29849,2,"example1","CG",241010,"14:25:14.770","Yes",10
121,"L13",-1.34694,2,"example1","CG",241010,"14:25:15.770","Yes",10
122,"L13",-1.43156,2,"example1","CG",241010,"14:25:16.770","Yes",10
123,"L13",-1.48013,2,"example1","CG",241010,"14:25:17.770","Yes",10
124,"L13",-1.50171,2,"example1","CG",241010,"14:25:18.770","Yes",10
125,"L13",-1.51969,2,"example1","CG",241010,"14:25:19.770","Yes",10
126,"L13",-1.52444,2,"example1","CG",241010,"14:25:20.770","Yes",10
127,"L13",-1.32365,2,"example1","CG",241010,"14:25:21.770","Yes",10
128,"L13",-0.049777,2,"example1","CG",241010,"14:25:22.770","Yes",10
129,"L13",1.81918,2,"example1","CG",241010,"14:25:23.770","Yes",10
130,"L13",3.34162,2,"example1","CG",241010,"14:25:24.770","Yes",10
131,"L13",4.72589,2,"example1","CG",241010,"14:25:25.770","Yes",10
132,"L13",6.06707,2,"example1","CG",241010,"14:25:26.770","Yes",10
133,"L13",7.09653,2,"example1","CG",241010,"14:25:27.770","Yes",10
134,"L13",8.64295,2,"example1","CG",241010,"14:25:28.770","Yes",10
135,"L13",10.8834,2,"example1","CG",241010,"14:25:29.770","Yes",10
136,"L13",12.9767,2,"example1","CG",241010,"14:25:30.770","Yes",10
137,"L13",8.56817,2,"example1","CG",241010,"14:25:31.770","Yes",10
